[µs]	Sample
70707	1
70723	0
70734	1
70749	0
70760	1
70775	0
70786	1
70801	0
70813	1
70828	0
70841	1
70854	0
71284	1
71299	0
71311	1
71326	0
71336	1
71352	0
71362	1
71378	0
71388	1
71430	0
71441	1
71456	0
71468	1
71483	0
71494	1
71509	0
71520	1
71535	0
71547	1
71562	0
71573	1
71588	0
71598	1
71614	0
71624	1
71640	0
71650	1
71667	0
72123	1
72138	0
72149	1
72164	0
72174	1
72191	0
72202	1
72217	0
72228	1
72243	0
72254	1
72269	0
72279	1
72296	0
72306	1
72322	0
72332	1
72347	0
72359	1
72374	0
72385	1
72400	0
72411	1
72427	0
72437	1
72452	0
72463	1
72479	0
72490	1
72505	0
72515	1
72532	0
72961	1
72977	0
72987	1
73003	0
73014	1
73029	0
73040	1
73055	0
73066	1
73081	0
73093	1
73108	0
73119	1
73134	0
73145	1
73160	0
73170	1
73187	0
73197	1
73213	0
73223	1
73239	0
73249	1
73265	0
73276	1
73292	0
73302	1
73318	0
73328	1
73343	0
73355	1
73370	0
73800	1
73815	0
73827	1
73842	0
73853	1
73868	0
73878	1
73894	0
73904	1
73920	0
73931	1
73947	0
73957	1
73973	0
73983	1
74000	0
74010	1
74026	0
74036	1
74051	0
74066	1
74078	0
74088	1
74104	0
74115	1
74130	0
74140	1
74157	0
74166	1
74182	0
74193	1
74208	0
75477	1
75493	0
75503	1
75518	0
75530	1
75545	0
75556	1
75571	0
75582	1
75597	0
75609	1
75624	0
75635	1
75650	0
75661	1
75676	0
75686	1
75703	0
75713	1
75729	0
75739	1
75755	0
75765	1
75781	0
75791	1
75808	0
75818	1
75834	0
75844	1
75860	0
75870	1
75885	0
77155	1
77170	0
77180	1
77196	0
77206	1
77223	0
77233	1
77249	0
77259	1
77275	0
77285	1
77302	0
77312	1
77328	0
77338	1
77353	0
77364	1
77379	0
77391	1
77432	0
77443	1
77458	0
77469	1
77484	0
77496	1
77511	0
77522	1
77537	0
77547	1
77563	0
77993	1
78015	0
78019	1
78035	0
78046	1
78061	0
78072	1
78087	0
78098	1
78114	0
78125	1
78140	0
78150	1
78166	0
78176	1
78192	0
78202	1
78219	0
78229	1
78245	0
78255	1
78271	0
78281	1
78298	0
78308	1
78323	0
78334	1
78349	0
78360	1
78375	0
78387	1
78402	0
78832	1
78847	0
78858	1
78873	0
78885	1
78900	0
78911	1
78926	0
78937	1
78952	0
78962	1
78978	0
78988	1
79005	0
79015	1
79031	0
79041	1
79057	0
79067	1
79084	0
79094	1
79110	0
79120	1
79136	0
79146	1
79161	0
79172	1
79188	0
79199	1
79214	0
79225	1
79240	0
79671	1
79712	0
79723	1
79738	0
79749	1
79764	0
79776	1
79791	0
79802	1
79821	0
79827	1
79844	0
79854	1
79870	0
79880	1
79896	0
79906	1
79921	0
79933	1
79948	0
79959	1
79974	0
79985	1
80000	0
80011	1
80027	0
80038	1
80053	0
80063	1
80079	0
80509	1
80524	0
80536	1
80551	0
80562	1
80577	0
80587	1
80603	0
80613	1
80630	0
80640	1
80683	0
80692	1
80708	0
80719	1
80734	0
80745	1
80760	0
80771	1
80786	0
80798	1
80813	0
80824	1
80839	0
80849	1
80865	0
80875	1
80892	0
80902	1
80918	0
81348	1
81364	0
81374	1
81389	0
81400	1
81416	0
81426	1
81443	0
81453	1
81468	0
81479	1
81494	0
81505	1
81520	0
81531	1
81546	0
81558	1
81573	0
81584	1
81599	0
81610	1
81625	0
81635	1
81652	0
81662	1
81678	0
81688	1
81704	0
81714	1
81731	0
81741	1
81757	0
82186	1
82202	0
82212	1
82228	0
82238	1
82255	0
82265	1
82281	0
82291	1
82307	0
82317	1
82333	0
82343	1
82360	0
82370	1
82385	0
82396	1
82411	0
82422	1
82437	0
82449	1
82464	0
82475	1
82490	0
82501	1
82516	0
82528	1
82543	0
82553	1
82569	0
82579	1
82595	0
83025	1
83041	0
83051	1
83067	0
83077	1
83092	0
83104	1
83119	0
83130	1
83145	0
83156	1
83171	0
83183	1
83198	0
83209	1
83224	0
83234	1
83250	0
83260	1
83284	0
83286	1
83303	0
83314	1
83329	0
83339	1
83355	0
83365	1
83382	0
83392	1
83408	0
83418	1
83434	0
83864	1
83879	0
83890	1
83905	0
83916	1
83931	0
83943	1
83958	0
83969	1
83984	0
83995	1
84010	0
84020	1
84037	0
84047	1
84063	0
84073	1
84089	0
84099	1
84114	0
84126	1
84141	0
84152	1
84167	0
84178	1
84193	0
84205	1
84220	0
84231	1
84246	0
84257	1
84272	0
85541	1
85556	0
85568	1
85583	0
85593	1
85609	0
85619	1
85635	0
85645	1
85662	0
85672	1
85688	0
85698	1
85714	0
85724	1
85741	0
85751	1
85766	0
85777	1
85792	0
85803	1
85818	0
85829	1
85844	0
85856	1
85871	0
85882	1
85897	0
85908	1
85924	0
85935	1
85950	0
86380	1
86395	0
86406	1
86421	0
86432	1
86447	0
86457	1
86474	0
86484	1
86500	0
86510	1
86526	0
86536	1
86553	0
86563	1
86579	0
86589	1
86605	0
86615	1
86631	0
86641	1
86658	0
86668	1
86684	0
86694	1
